title,date,url
apercu fr,2022-11-09 20:32:58,https://github.com/yaya2devops/bachelor-guide/commit/0ced55ac7e822ca9c98a0277eefa5ff3ec9c1e04
init,2022-11-09 20:31:41,https://github.com/yaya2devops/bachelor-guide/commit/0a2fe2ee42539874b92526a36ee22cf521138936
CHECKED,2022-11-09 20:31:09,https://github.com/yaya2devops/bachelor-guide/commit/4c03e3b0242ac0bce0b806e5ae35b036e554fd47
CHEKED,2022-11-09 20:30:57,https://github.com/yaya2devops/bachelor-guide/commit/381e0c400319c6083760b432d0f25fc68a3d14a9
nvm thats not french,2022-11-09 20:30:14,https://github.com/yaya2devops/bachelor-guide/commit/2d0c0f4b062295289fc4db8cf37ea870ada560a5
QR french linked,2022-11-09 20:29:53,https://github.com/yaya2devops/bachelor-guide/commit/85eae1dde2cc16eefc46892c106a70d23c30e31b
Updated,2022-11-09 20:29:06,https://github.com/yaya2devops/bachelor-guide/commit/d489e57c0a5b505c901a7ca56508fc81a7c9c4f8
Direction,2022-11-09 20:21:07,https://github.com/yaya2devops/bachelor-guide/commit/4f2b317c44b9133692e9f7d6ac79e10e423dc110
Don't need that,2022-11-09 20:16:20,https://github.com/yaya2devops/bachelor-guide/commit/8b9d2dcef0b488eeb4378674887bcb00ed8ef165
The best welcome page!,2022-11-09 20:15:05,https://github.com/yaya2devops/bachelor-guide/commit/ea729dd0349dde2bfed305e91d40388d8b5e620e
updated,2022-11-09 18:53:36,https://github.com/yaya2devops/bachelor-guide/commit/e79efef697abffca91e84e3eda558e59b73ea0f4
leave it as it is.,2022-11-09 18:46:38,https://github.com/yaya2devops/bachelor-guide/commit/7922afa604ccc6a5956683ba45a16fe08abd064a
"Inspiration and one todo, done",2022-11-09 18:45:28,https://github.com/yaya2devops/bachelor-guide/commit/4362e60e25a3c6ad8e8702fae54714d83c4940b8
Inspiration for today,2022-11-09 18:44:57,https://github.com/yaya2devops/bachelor-guide/commit/773778b9cb956c5f488b8cb27697e27af77de1ed
chek,2022-11-09 18:44:37,https://github.com/yaya2devops/bachelor-guide/commit/7f388f9b15ad95a286921a2eab367fa6db191dfa
FR qr,2022-11-09 18:36:00,https://github.com/yaya2devops/bachelor-guide/commit/f3958b57cd99284a807367711fdc31965418d246
Up for later.,2022-11-09 18:35:39,https://github.com/yaya2devops/bachelor-guide/commit/737b81d507e60bd683b19e9e87607ece5402f1de
FR rep,2022-11-09 18:34:45,https://github.com/yaya2devops/bachelor-guide/commit/00e4d8fd3246535be87b267475821bca2987b927
Cleaner home without qr,2022-11-09 18:32:08,https://github.com/yaya2devops/bachelor-guide/commit/3d00feec9cea5401f9f758a785d77aee4e9b099a
Navbar w/QR,2022-11-09 18:31:42,https://github.com/yaya2devops/bachelor-guide/commit/7f9c93626539d617695896d2ec2a35e3134afbe6
Update,2022-11-09 18:30:52,https://github.com/yaya2devops/bachelor-guide/commit/e6fb2ed3c95a0c8c947cfb5c18a6ebcee997055f
Welcome.,2022-11-09 18:16:26,https://github.com/yaya2devops/bachelor-guide/commit/cc8effba6be0cd092596d5137336dcdfb76f8475
Latest curriculum,2022-11-09 18:15:58,https://github.com/yaya2devops/bachelor-guide/commit/41065fb110660c18923b6f1ff0b5f67f6c810962
Me thingss..,2022-11-09 16:57:50,https://github.com/yaya2devops/bachelor-guide/commit/a115e0f02adad0faf35387c49cf725377853657e
Hyperlink with new section,2022-11-09 16:52:02,https://github.com/yaya2devops/bachelor-guide/commit/ff82d62b0e3c810df65813108c48f698f1ca9448
Adjust,2022-11-09 16:50:11,https://github.com/yaya2devops/bachelor-guide/commit/55e928acf94a52ba7d7ea2d59d164882dee77561
Another update for the big asset.,2022-11-09 16:34:21,https://github.com/yaya2devops/bachelor-guide/commit/6a03491d0ef241c670095aac1cb602d0a1a97ed5
v3,2022-11-09 16:33:46,https://github.com/yaya2devops/bachelor-guide/commit/b26885b904e8defb3a282352605622e3b5ceb9f8
hm,2022-11-09 16:14:24,https://github.com/yaya2devops/bachelor-guide/commit/ed0fec5bed5c990af2c135fdf12b9311e410f30e
Ops change linking,2022-11-09 16:13:49,https://github.com/yaya2devops/bachelor-guide/commit/0b6fdaa677b366700e2903ed6ee7c3d8879b5d22
"Some adjustement, overall great",2022-11-09 16:10:57,https://github.com/yaya2devops/bachelor-guide/commit/d7e7e1ac4d5e7a70f079afd065a73ad5af07a772
V2,2022-11-09 16:10:31,https://github.com/yaya2devops/bachelor-guide/commit/0eef5d3b50dfc2aa830f21902668312977ff7abb
The big asset is doing great!,2022-11-09 16:07:59,https://github.com/yaya2devops/bachelor-guide/commit/da1fc5709956638fdc72371fc098034b63155634
Updated,2022-11-09 16:07:24,https://github.com/yaya2devops/bachelor-guide/commit/a0b5f32c15cddd26a7f2f786f9b48cb08d2d764c
Big asset getting in,2022-11-09 15:54:31,https://github.com/yaya2devops/bachelor-guide/commit/392efa6e6d4734c60f3811d021f6c677e70898eb
"Welcome GitHub Readme Page, adjust",2022-11-08 20:50:16,https://github.com/yaya2devops/bachelor-guide/commit/41fdbbf9cb5f64a35b75ab8a35382643f77dbfc4
Main gif,2022-11-08 20:49:47,https://github.com/yaya2devops/bachelor-guide/commit/fa3ff74f099caf65899b9dd60ab1254ee867149b
Check for now,2022-11-08 20:47:41,https://github.com/yaya2devops/bachelor-guide/commit/7941a3b5b73145fc3ee36f845bf9d6fef1a69ac4
Gif,2022-11-08 20:47:02,https://github.com/yaya2devops/bachelor-guide/commit/57e6949138545661ae398934d4787c18d4936c09
Let's go for main,2022-11-07 22:49:33,https://github.com/yaya2devops/bachelor-guide/commit/f460fa0bbac1e498cefcb471e43f0b05d1dcaa17
Inspired,2022-11-07 21:14:47,https://github.com/yaya2devops/bachelor-guide/commit/cb09b12694356b88d2cfc51862940915b589f6cf
theme navbar,2022-11-07 20:04:48,https://github.com/yaya2devops/bachelor-guide/commit/ddd58351edab6d9886b872f8c4845f48ebe7c64e
"Navbar, better then ever ig.",2022-11-07 19:43:05,https://github.com/yaya2devops/bachelor-guide/commit/545b745910455353173ece7356ee880886a2a45a
"new navbar in, fr",2022-11-07 19:38:02,https://github.com/yaya2devops/bachelor-guide/commit/1207e93dc2bd1681906228974842c588df761474
new navbar in,2022-11-07 19:33:47,https://github.com/yaya2devops/bachelor-guide/commit/d2e3cc6899dc2207ef56eed7ae57f0e18560bfae
nah,2022-11-07 19:24:09,https://github.com/yaya2devops/bachelor-guide/commit/b0f51330c06623828a6811a8af5f8e741c1a5bbd
idk,2022-11-07 19:19:54,https://github.com/yaya2devops/bachelor-guide/commit/94b55d7a2e131685c9ff132b9045afe1f17ed436
hM,2022-11-06 15:50:54,https://github.com/yaya2devops/bachelor-guide/commit/99b5dc6fed3875a6f35048b15d09cef8a511dbcd
Path,2022-11-06 13:42:36,https://github.com/yaya2devops/bachelor-guide/commit/73a03d517ad474aa0410dbdc7de223c1e9aa448a
Navbar?,2022-11-06 13:36:47,https://github.com/yaya2devops/bachelor-guide/commit/0d429557aaed38f120f71cbe1ffdaa007b1e720c
Navbar?,2022-11-06 13:36:25,https://github.com/yaya2devops/bachelor-guide/commit/3db50b4eb5dab0675f3e7604a43c0dddc420c764
Down,2022-11-06 13:35:03,https://github.com/yaya2devops/bachelor-guide/commit/ce12ed7ea6b162505713cbde21011ede61cd1eed
Updated navbar,2022-11-06 13:31:41,https://github.com/yaya2devops/bachelor-guide/commit/8d685fb19079b8ab55c6ae8a604f460cfe5164e6
h,2022-11-06 13:29:04,https://github.com/yaya2devops/bachelor-guide/commit/2342da04f780b63ffaa889dae6c9c60e8e0bd79a
Checked,2022-11-06 12:37:42,https://github.com/yaya2devops/bachelor-guide/commit/ecf61ec793938632f4a170b5023123d611c60702
Updated,2022-11-06 12:37:19,https://github.com/yaya2devops/bachelor-guide/commit/d6ae93d49526aae0d2674965c3ecebf7277c2532
Update,2022-11-05 21:20:03,https://github.com/yaya2devops/bachelor-guide/commit/97385d65120865ce036961d427c7a430a55a9f31
S1 SUBJECTS OVERVIEW,2022-11-05 21:12:50,https://github.com/yaya2devops/bachelor-guide/commit/6c59a7331ca9f5ebad87a2a0d93e71ccf05a6eb8
CAPITAL,2022-11-05 19:14:38,https://github.com/yaya2devops/bachelor-guide/commit/a11d35fea85cfb4f760634ec96f9c1eb3ed9fb6c
Updated,2022-11-05 19:14:18,https://github.com/yaya2devops/bachelor-guide/commit/08b242430c5f0c6730d80b86c5e417b813d7252b
check,2022-11-05 19:13:46,https://github.com/yaya2devops/bachelor-guide/commit/00b2b47812eebdd6b4e2da63794c9e1318f0f33e
Navbar fr,2022-11-05 19:09:28,https://github.com/yaya2devops/bachelor-guide/commit/011b60e74eb41065d04caca9c66a2f71fe530350
End.,2022-11-05 18:19:52,https://github.com/yaya2devops/bachelor-guide/commit/dbb0f3eacdca7bfe1f02b799480373eddc0ef460
"Corrigé, inclusion",2022-11-05 18:19:23,https://github.com/yaya2devops/bachelor-guide/commit/eefb4e5b57e775c2a40d6a6a05eaedd261529b74
design,2022-11-05 17:37:56,https://github.com/yaya2devops/bachelor-guide/commit/d6a6036d9186fac70b024bb52b6aba84221d6c26
Nav fr,2022-11-05 17:24:10,https://github.com/yaya2devops/bachelor-guide/commit/74ca29c2a09284c8ed82b4cb15ef5efb51fc75cd
FR SEM1 &2 Subjectsgit add .git add .! + coverpagegit add .!,2022-11-05 17:20:19,https://github.com/yaya2devops/bachelor-guide/commit/82f0e310797649ccee4356d08740bddcd19e6c18
fr cover+ sem1,2022-11-05 17:10:42,https://github.com/yaya2devops/bachelor-guide/commit/76120dcc38a5729edf3815e0d51a75cab08683c9
Merge branch 'main' of https://github.com/Y4HYA4/TheRealBachelorsDocs,2022-11-05 17:08:07,https://github.com/yaya2devops/bachelor-guide/commit/1564f33e6877ac150e28c3daf58843fee95c4e8e
french changes,2022-11-05 17:07:56,https://github.com/yaya2devops/bachelor-guide/commit/e4ac6fdee6a9b9d68d86839f1fe59e07d9da6970
Latest inspiration,2022-11-05 16:39:00,https://github.com/yaya2devops/bachelor-guide/commit/c9ea33dcd48ca4bb6df51e83bfb0685c2e5f043a
another one computer instead for later,2022-11-05 16:38:03,https://github.com/yaya2devops/bachelor-guide/commit/2ade81d0f42715562a74c50f477c0be999cd89e6
applied french cover,2022-11-05 16:17:28,https://github.com/yaya2devops/bachelor-guide/commit/14638fa60c3a758591f371541a5a5855c94a9ef3
Aziz's color fit,2022-11-05 16:16:59,https://github.com/yaya2devops/bachelor-guide/commit/46aea76aac5634261fae96f99707800ffd8e114b
"Check aziz's design, mb",2022-11-05 16:09:46,https://github.com/yaya2devops/bachelor-guide/commit/43bd8616f8eec62db6f762d69696d30edc22b845
Check aziz's design,2022-11-05 16:06:49,https://github.com/yaya2devops/bachelor-guide/commit/ee8e41f660ef8749cf17d602c065fc59518da25a
Aziz Bouguerra design,2022-11-05 16:06:11,https://github.com/yaya2devops/bachelor-guide/commit/dff6071f146fe3341c49669950631b983cc94ebf
Merge branch 'main' of https://github.com/Y4HYA4/TheRealBachelorsDocs,2022-11-02 19:58:24,https://github.com/yaya2devops/bachelor-guide/commit/dd0bec74f5795eff001909547c22c4907a04258c
coverfrcomplet,2022-11-02 19:58:12,https://github.com/yaya2devops/bachelor-guide/commit/05e8c61654c96391184e39dfc4e919cbdb7dad7e
check for later,2022-11-02 19:50:09,https://github.com/yaya2devops/bachelor-guide/commit/cf6147a2b82601bfc04c1282ecf74ae6fdd7f3c1
FR,2022-11-02 19:45:46,https://github.com/yaya2devops/bachelor-guide/commit/d87d557b77a0e35a213916905157b188ae9f8c72
logochange,2022-11-02 19:35:31,https://github.com/yaya2devops/bachelor-guide/commit/e4e25e1675a6c84849aa11858f3da160a6cfc9a7
Updated fr,2022-11-02 19:18:19,https://github.com/yaya2devops/bachelor-guide/commit/c6e69741239bda337652f9ddc16a8685abc0c13b
French stuff,2022-11-02 19:12:37,https://github.com/yaya2devops/bachelor-guide/commit/da9bfbca2cd1c61ffb7b47381775309d36d3140e
french INIT,2022-11-02 11:21:16,https://github.com/yaya2devops/bachelor-guide/commit/656ca50c0792f5239967c5dda4de5f72db5a9827
french INIT,2022-11-02 11:19:39,https://github.com/yaya2devops/bachelor-guide/commit/8a1197ae23ac3b76dd9d1253dd4ec19d89f71433
Update,2022-11-01 23:17:43,https://github.com/yaya2devops/bachelor-guide/commit/33dfe0a460d773faf31bb91bd4787c6b6abc3ac5
Check.,2022-11-01 21:52:42,https://github.com/yaya2devops/bachelor-guide/commit/f5d8b7a61d48c32dab9216510de42f68e61315a3
User check.,2022-11-01 21:52:16,https://github.com/yaya2devops/bachelor-guide/commit/1df6120489269dd8f9011b1e9a460dc7e1c3f943
Updated,2022-11-01 21:46:58,https://github.com/yaya2devops/bachelor-guide/commit/89a207ceb41d932dc776d943c0d2d282e8b1818a
Story in,2022-11-01 21:45:00,https://github.com/yaya2devops/bachelor-guide/commit/6c8590f7ce40ef00af058e5c835e07d5c204ff78
More.,2022-11-01 21:44:24,https://github.com/yaya2devops/bachelor-guide/commit/522a611b1d8b327f531039ca121721e5e1af5bfa
New file.,2022-11-01 21:43:29,https://github.com/yaya2devops/bachelor-guide/commit/45356deee9ac847e1605baf2cb342ad598f86482
works,2022-11-01 21:42:21,https://github.com/yaya2devops/bachelor-guide/commit/23786ea23ec1bb0d7b6d17f291afac9a38f45adc
Story.,2022-11-01 21:41:21,https://github.com/yaya2devops/bachelor-guide/commit/32df5a3da6e81fb2157442d9826fa807d9ad94dd
Hm,2022-11-01 21:39:49,https://github.com/yaya2devops/bachelor-guide/commit/bb16e731d171d40e1db82e7bdbedef5cfc21e0d1
Story,2022-11-01 21:39:07,https://github.com/yaya2devops/bachelor-guide/commit/4ad93457172873da05914d1d370a2de5da2ce282
Check,2022-11-01 21:39:02,https://github.com/yaya2devops/bachelor-guide/commit/861aa02dc143d9ce23316a74d3d629188d26ee95
Update,2022-11-01 21:36:54,https://github.com/yaya2devops/bachelor-guide/commit/a0b4c52a91075c5405e4abeefc34f81eaf48be9d
Favi path,2022-11-01 18:23:27,https://github.com/yaya2devops/bachelor-guide/commit/6a837b4c5df1d7f48e60521e200a809f86b73d77
Favi updated,2022-11-01 18:21:23,https://github.com/yaya2devops/bachelor-guide/commit/c27c8b6d0c79e33739eeeb729d1c0f34cdd6081b
Hm.,2022-10-31 18:34:57,https://github.com/yaya2devops/bachelor-guide/commit/28389792cde131074bb0126af741c3fddd526c6d
nope,2022-10-30 19:42:01,https://github.com/yaya2devops/bachelor-guide/commit/a88cadbd3b332441772f28fdde7c99bfaa255195
stylin,2022-10-30 19:39:39,https://github.com/yaya2devops/bachelor-guide/commit/2e5458b6d3689a00584cb889e35568af140e4a7e
HM,2022-10-30 17:41:30,https://github.com/yaya2devops/bachelor-guide/commit/349530b92990a2cd814b12dad2cc31be90a2e16f
dunno,2022-10-30 17:39:01,https://github.com/yaya2devops/bachelor-guide/commit/213beee62b50c1c580400743938a91b90b454f41
Icone for later,2022-10-30 17:37:56,https://github.com/yaya2devops/bachelor-guide/commit/5a7dd128683792bc3c5f31b28c966224ae566c40
Design,2022-10-30 17:30:01,https://github.com/yaya2devops/bachelor-guide/commit/297d799adcd013ff666d6df8a358cb6894091eff
Anotherupdate,2022-10-30 17:28:11,https://github.com/yaya2devops/bachelor-guide/commit/069ddb4bc554f0bce4bd7b2d57e2acf708a2f577
"Updated the coverpage Image, more up and space",2022-10-30 17:26:32,https://github.com/yaya2devops/bachelor-guide/commit/71e2ced687730b65fbb7e52a40dc731f2558fff9
Let's update this1,2022-10-30 17:26:03,https://github.com/yaya2devops/bachelor-guide/commit/81af2c827da2f66594cd2847172fb59dc98b3a3f
Updated thoughts,2022-10-29 18:25:55,https://github.com/yaya2devops/bachelor-guide/commit/6d808c56aef0415079ddb1ba70e96574232d378d
Updated array,2022-10-29 14:31:19,https://github.com/yaya2devops/bachelor-guide/commit/fdd661f5de07b2c68757f32da7aec333e28a45e2
Updated array,2022-10-29 14:31:09,https://github.com/yaya2devops/bachelor-guide/commit/033de698038f56c8d2f41e297c20ee989dd33908
Updated array,2022-10-29 14:31:04,https://github.com/yaya2devops/bachelor-guide/commit/4889f6f1355b456e1086c37de259a4cde6e2ec7b
Updated array,2022-10-29 14:31:00,https://github.com/yaya2devops/bachelor-guide/commit/65fa31c4b6592f7994e445191baca7726d2f4510
Updated with latest software use case,2022-10-29 14:29:46,https://github.com/yaya2devops/bachelor-guide/commit/0a6a41b9b6cc628fd831b052b231bbe7dd5c8c58
Updated structure,2022-10-29 14:26:34,https://github.com/yaya2devops/bachelor-guide/commit/3e8458f2bff7b2cae46169b5fa97d3f17c8e7c65
Updated stuff,2022-10-29 14:25:10,https://github.com/yaya2devops/bachelor-guide/commit/101698a7ad897ba609ed042abba97cce54636867
Update analyse,2022-10-29 14:23:20,https://github.com/yaya2devops/bachelor-guide/commit/4634754a2b8b2c1af0eedb0a6594643ccfa19a01
Updated analyse,2022-10-29 14:22:35,https://github.com/yaya2devops/bachelor-guide/commit/8f4f4ec9d569481b26e9c5ac649c8630f538be4d
High check,2022-10-29 13:31:26,https://github.com/yaya2devops/bachelor-guide/commit/1cfd9a24dd7d12baa0db16996ebeb6505f1d30d3
Spread correct,2022-10-29 13:30:24,https://github.com/yaya2devops/bachelor-guide/commit/b503556dec8e85e8e2f478f5ab92c57f99c297b7
Yep,2022-10-28 14:20:24,https://github.com/yaya2devops/bachelor-guide/commit/7d8bb60605891f4bfcc42540d31be2b623d45428
Updated.,2022-10-26 18:30:35,https://github.com/yaya2devops/bachelor-guide/commit/e6763d6555a25e3f39c89a15e82b69f9ae7629fc
check,2022-10-26 18:27:56,https://github.com/yaya2devops/bachelor-guide/commit/234ccd7c1dc43c3818231c80d982914e137ef18d
FR init,2022-10-26 18:25:51,https://github.com/yaya2devops/bachelor-guide/commit/691de6cee997df14b05b32fad684a476af5b2147
License & code stuff,2022-10-26 18:24:13,https://github.com/yaya2devops/bachelor-guide/commit/449e3f7b2f0061a59dd5ead013b8b049b62124ad
new section,2022-10-26 11:22:57,https://github.com/yaya2devops/bachelor-guide/commit/883e9d9c0cccc301c3fac31831f44d530a3b631b
check,2022-10-26 11:16:16,https://github.com/yaya2devops/bachelor-guide/commit/f2fd93c3752ffef5b820ef8253036254ab91f909
check,2022-10-25 21:51:32,https://github.com/yaya2devops/bachelor-guide/commit/b63a21c50d0f3744bee170bc66b688a394946e2b
-,2022-10-24 14:35:21,https://github.com/yaya2devops/bachelor-guide/commit/ba90a2100b3111d01a36be4ea3e8b7d38b41955f
Cover hey,2022-10-24 13:55:37,https://github.com/yaya2devops/bachelor-guide/commit/d5cd1e699a5943d013a08dc9c67276ca14f3ef0e
+,2022-10-24 13:54:52,https://github.com/yaya2devops/bachelor-guide/commit/6c5defb12d095fcc0a24ff430c920c5d47b0507b
coverpage logo,2022-10-24 09:52:29,https://github.com/yaya2devops/bachelor-guide/commit/71188fb9810a94b983e1e5631477822f45e19ffe
I cant remember all the past llool,2022-10-23 16:30:50,https://github.com/yaya2devops/bachelor-guide/commit/3e846cd63582b3ddb9b6356c4d7ac96a1853e22f
Notes,2022-10-23 16:28:20,https://github.com/yaya2devops/bachelor-guide/commit/d02af386a84d3fbbc8c410d6857d92e97e48ad9b
test,2022-10-23 16:26:20,https://github.com/yaya2devops/bachelor-guide/commit/2a2c96f6b2117de756dfe9d206758ca555b91c4e
Welcome+,2022-10-22 23:53:59,https://github.com/yaya2devops/bachelor-guide/commit/cb63eaa30ba55506a41fc4cfe43082e7c813ed90
Yeah that's yesterday,2022-10-22 23:46:05,https://github.com/yaya2devops/bachelor-guide/commit/163f77d74a3f56ec0bc2e92f733222f64b24b7ee
Let's see this 1,2022-10-22 23:21:24,https://github.com/yaya2devops/bachelor-guide/commit/d7ef807a45343dcc721c74747ab48f15d184c3f8
Guess the best :) mayeb,2022-10-22 23:20:48,https://github.com/yaya2devops/bachelor-guide/commit/6cc89bc596cec80c6bcad0d0cd4849117ef36c8b
Merge pull request #26 from BytM3/main,2022-10-22 23:00:51,https://github.com/yaya2devops/bachelor-guide/commit/d98e19cf6af8a441872c0f2c6019bab246d2df9d
fxd,2022-10-22 22:51:05,https://github.com/yaya2devops/bachelor-guide/commit/db61a91cfcf7d3c0140e6a03615ddaec65570b7f
Direction icone,2022-10-22 22:44:44,https://github.com/yaya2devops/bachelor-guide/commit/f95d9e9ebd31095463d1f950a610cc6939cd893c
Notes on the navbar,2022-10-22 22:42:32,https://github.com/yaya2devops/bachelor-guide/commit/23e8c8b41331f535cd9a2607c72d7e50c2e186d5
noted,2022-10-22 22:42:04,https://github.com/yaya2devops/bachelor-guide/commit/0a33107c7eeee681420770c4f9c602b4c0fd2759
noted,2022-10-22 22:41:50,https://github.com/yaya2devops/bachelor-guide/commit/a15335fb4852e3f5d35536dbd054b1f97415eba4
Merge branch 'main' of https://github.com/Y4HYA4/TheRealBachelorsDocs,2022-10-22 22:12:34,https://github.com/yaya2devops/bachelor-guide/commit/d295df60be0d83d23613d98a5e08ebbc61c81379
table of content,2022-10-22 22:12:19,https://github.com/yaya2devops/bachelor-guide/commit/2f3004abf2d973cf8959ca143c1a8f2c853f7333
Great!,2022-10-22 21:57:04,https://github.com/yaya2devops/bachelor-guide/commit/f438050f3a32ea691f69e3155ce3f41c5e570e17
change log,2022-10-22 21:55:08,https://github.com/yaya2devops/bachelor-guide/commit/1907e09befb6d9bc514c4a8498118ed9bc35cf3b
Merge branch 'Y4HYA4:main' into main,2022-10-22 21:52:52,https://github.com/yaya2devops/bachelor-guide/commit/1ebaabd768190f05b744a387ccfaa975f7bf7793
fixed,2022-10-22 21:52:33,https://github.com/yaya2devops/bachelor-guide/commit/8f24b5c0875946a5bb0397615579e6e5a7e65a99
Thanks Jawher,2022-10-22 21:44:18,https://github.com/yaya2devops/bachelor-guide/commit/afc837e1ba2fa290df0587b42b181895fa49789e
Merge branch 'Y4HYA4:main' into main,2022-10-22 21:35:38,https://github.com/yaya2devops/bachelor-guide/commit/54f2aa54463e3781c039dc15958bd05fc2bc5cab
fixd,2022-10-22 21:35:10,https://github.com/yaya2devops/bachelor-guide/commit/98d5ac1081e3deee9c45aff88a123be421eef7e5
"more to sem4,5 IRS and sem2 mutual",2022-10-22 21:35:09,https://github.com/yaya2devops/bachelor-guide/commit/f4a75bf28361e24a16eb7ea3ca10bc4dccf36e68
fix,2022-10-22 21:10:50,https://github.com/yaya2devops/bachelor-guide/commit/3cf1821509c201a62ad2d0bf69942fde1d2481e1
Merge pull request #22 from BytM3/main,2022-10-22 20:48:51,https://github.com/yaya2devops/bachelor-guide/commit/68dbbfe54eca6ed3c1fd27df547f2f9bac5b37ba
fix,2022-10-22 18:19:09,https://github.com/yaya2devops/bachelor-guide/commit/1bf117d753494dc7567f0272c25e641325c47374
Notes here.,2022-10-21 13:03:59,https://github.com/yaya2devops/bachelor-guide/commit/8bd44a9811888b13371734d872cdfcdce08d9f61
NavHm,2022-10-21 13:00:33,https://github.com/yaya2devops/bachelor-guide/commit/aff2e1279ea4c09f34be467ed9c43f70ae6c8f26
Navbar check,2022-10-21 12:56:42,https://github.com/yaya2devops/bachelor-guide/commit/a8f5c1403740bae3e5713e10b07b41ea5208eb45
up,2022-10-21 12:06:23,https://github.com/yaya2devops/bachelor-guide/commit/45c3799bb8250da49944432e44f5341044ace68b
important changes,2022-10-21 11:08:45,https://github.com/yaya2devops/bachelor-guide/commit/cbba05a24a548dacf77097ded2f2d3fff98fa6c6
concat,2022-10-21 11:01:09,https://github.com/yaya2devops/bachelor-guide/commit/9b845fdce9dd4c96b4f9523270328c68cd14ec55
Semester 1 check.,2022-10-21 10:43:04,https://github.com/yaya2devops/bachelor-guide/commit/b483734e35cf7f9d00c4216e81693970f8640f9b
Update to sem1,2022-10-21 10:36:59,https://github.com/yaya2devops/bachelor-guide/commit/a93706bcfe9b5e43b6bac132113b957ed333da83
Updated sem1,2022-10-21 10:32:23,https://github.com/yaya2devops/bachelor-guide/commit/04a7ea2b8bc33bc6339033dae552b6214c1a058e
More.,2022-10-20 23:22:43,https://github.com/yaya2devops/bachelor-guide/commit/0d21227ee245a0173c0f883cbde400c631b034f0
load,2022-10-20 23:20:19,https://github.com/yaya2devops/bachelor-guide/commit/ab70808e252f5ec6419d91b41d9d5ff247444283
size,2022-10-20 23:18:41,https://github.com/yaya2devops/bachelor-guide/commit/80c6284d7ed549a677618a874954e69fd335b8a2
cs,2022-10-20 23:15:18,https://github.com/yaya2devops/bachelor-guide/commit/50fe59df0bf5d7a0e121c060f20667bfaf83db92
BRB,2022-10-20 23:14:18,https://github.com/yaya2devops/bachelor-guide/commit/8f4e97429b95a22943e0bd85391d233fb8eb4276
dr,2022-10-20 23:12:49,https://github.com/yaya2devops/bachelor-guide/commit/5e811f8ec1e55c746629bfc7b82080288b9c0ad6
h,2022-10-20 19:41:23,https://github.com/yaya2devops/bachelor-guide/commit/6a801f5e3c4a1475872df61e6c9b56d280eeb410
Neat ig,2022-10-19 19:38:22,https://github.com/yaya2devops/bachelor-guide/commit/01dbab2f61a9b2bb57815bfe00f17c1e6fe301e2
Merge pull request #21 from BytM3/main,2022-10-16 10:51:25,https://github.com/yaya2devops/bachelor-guide/commit/3a80a65c41b37f57d8b5f020e37f6f0fce976a05
hands on,2022-10-16 10:43:18,https://github.com/yaya2devops/bachelor-guide/commit/53e3e4138930bd887c8ddad6a261642f6efeb1cb
DISC,2022-10-15 19:36:53,https://github.com/yaya2devops/bachelor-guide/commit/cff073d111eec958fbe9e544359207f95663843d
distance,2022-10-15 19:18:12,https://github.com/yaya2devops/bachelor-guide/commit/66f71c288b3360e747fd3252f7a366e9c9900bd8
<>,2022-10-15 19:06:50,https://github.com/yaya2devops/bachelor-guide/commit/84381b8d27a079027449ca36c8799680eaeef0da
Fixed,2022-10-15 18:50:57,https://github.com/yaya2devops/bachelor-guide/commit/2c0b5dbdc8c7865cd0ba0a9e503e7aef4ce227d7
Included,2022-10-15 18:47:33,https://github.com/yaya2devops/bachelor-guide/commit/d45607140c08b24458522a98ead532afb0bfd85b
Update,2022-10-15 18:35:45,https://github.com/yaya2devops/bachelor-guide/commit/a6cc808349b07ff66f0446ed010e84097d2bc935
hands-on data,2022-10-15 16:22:21,https://github.com/yaya2devops/bachelor-guide/commit/e1dcc29b9dc1dc1f6c609dd5c65a6545e50eea22
To the top,2022-10-14 15:12:08,https://github.com/yaya2devops/bachelor-guide/commit/f481f4eeab3ac6f2e37283fb91cb364fb40e877c
edit,2022-10-14 13:41:52,https://github.com/yaya2devops/bachelor-guide/commit/9bbc269a8c8140f0b10eed67f6c4ea9431cae9b0
Neat?,2022-10-13 16:17:53,https://github.com/yaya2devops/bachelor-guide/commit/c4228243ef86f144b4a681e2767bca1f53ef9d8a
Merge pull request #20 from BytM3/main,2022-10-12 22:14:05,https://github.com/yaya2devops/bachelor-guide/commit/97c1a2500c72ff17fda284f59a91a61ced3ba5ac
lan col,2022-10-12 21:59:41,https://github.com/yaya2devops/bachelor-guide/commit/045f6ca83893a6d0c69c8c20fe1871eade2f3899
HomepageOn,2022-10-12 18:46:14,https://github.com/yaya2devops/bachelor-guide/commit/b3e28978c49d0469bbe035d6367f6db8ababcf50
Homepage,2022-10-12 18:45:39,https://github.com/yaya2devops/bachelor-guide/commit/b81408037bc1a4986753ee4c7b91cc3100384841
Updated the HOMEPAGE,2022-10-12 18:28:34,https://github.com/yaya2devops/bachelor-guide/commit/18cd45da044c4d4adc345f795fc3b1ba2e75dd44
Updated the HOME PAGE,2022-10-12 18:28:01,https://github.com/yaya2devops/bachelor-guide/commit/ed2289a7d05aeacae6375ee4a37e72426552b40b
tst nah,2022-10-12 18:05:59,https://github.com/yaya2devops/bachelor-guide/commit/1716870d12e68f23b12a880b82c2759fac06201d
